250.00000 -999.00000 0.18636 -0.24596 0.80715 -3.63028 -4.06687 -4.20389 -3.98380 -3.23100 -3.76597
260.00000 -999.00000 0.48786 0.28234 0.40643 -3.66041 -4.11463 -4.23511 -4.00703 -3.26120 -3.79149
270.00000 -999.00000 0.32514 0.57993 -0.13251 -3.72929 -4.12873 -4.25206 -4.05250 -3.32973 -3.73998
280.00000 -999.00000 -0.02118 0.64956 -0.63569 -3.80759 -4.17189 -4.27988 -4.12007 -3.40771 -3.81894
290.00000 -999.00000 0.23516 0.49686 -0.79411 -3.87258 -4.18003 -4.32669 -4.15554 -3.47060 -3.76340
300.00000 -999.00000 0.54619 0.13609 -0.30920 -3.86599 -4.31354 -4.43407 -4.23182 -3.46430 -3.80224
310.00000 -999.00000 0.91267 0.05701 0.15849 -3.96581 -4.34852 -4.46098 -4.26251 -3.56670 -3.70970
320.00000 -999.00000 1.65272 0.27684 0.07280 -3.98054 -4.37279 -4.52870 -4.32742 -3.58096 -3.73138
330.00000 -999.00000 1.66259 0.39697 -0.31898 -4.10171 -4.45510 -4.55927 -4.36292 -3.70205 -3.77710
340.00000 -999.00000 0.91572 0.33985 -0.36034 -4.11140 -4.50635 -4.65181 -4.46825 -3.71266 -3.81326
350.00000 -999.00000 0.50217 0.19627 -0.01563 -4.13935 -4.55505 -4.66092 -4.53473 -3.74061 -3.87212
360.00000 -999.00000 0.85643 0.12451 0.18740 -4.19018 -4.59529 -4.72414 -4.56916 -3.79163 -3.89292
370.00000 -999.00000 1.14616 0.22580 -0.17149 -4.25241 -4.65539 -4.74786 -4.62646 -3.85318 -3.87964
380.00000 -999.00000 1.00650 0.22582 -0.27096 -4.24465 -4.71392 -4.84883 -4.67709 -3.84705 -3.94879
390.00000 -999.00000 1.12701 0.24112 -0.10914 -4.37757 -4.72854 -4.84836 -4.70308 -3.98164 -3.88180
400.00000 -999.00000 1.37649 0.28111 -0.17850 -4.41882 -4.80218 -4.93062 -4.76448 -4.02315 -4.02009
410.00000 -999.00000 1.16412 0.16016 -0.04916 -4.44194 -4.88696 -5.00030 -4.86687 -4.04536 -4.07956
420.00000 -999.00000 0.89703 0.11253 0.05141 -4.49353 -4.92147 -5.05318 -4.90163 -4.09434 -4.12855
430.00000 -999.00000 1.03296 0.19611 -0.22563 -4.65817 -4.97993 -5.09365 -4.93837 -4.26155 -4.17804
440.00000 -999.00000 1.32006 0.20817 -0.20453 -4.63419 -5.05107 -5.17024 -5.02307 -4.23804 -4.23785
450.00000 -999.00000 1.27194 0.18880 -0.00051 -4.70962 -5.09370 -5.20981 -5.08008 -4.31375 -4.26492
460.00000 -999.00000 1.00729 0.13270 -0.04343 -4.74751 -5.14635 -5.25982 -5.12296 -4.34951 -4.30703
470.00000 -999.00000 1.04996 0.15548 -0.15719 -4.77716 -5.21652 -5.34017 -5.16657 -4.37986 -4.35902
480.00000 -999.00000 1.27505 0.18210 -0.15319 -4.83729 -5.25203 -5.34019 -5.21925 -4.44064 -4.40949
490.00000 -999.00000 1.20656 0.17799 -0.06738 -4.89658 -5.26353 -5.39650 -5.26459 -4.49779 -4.46690
500.00000 -999.00000 1.11114 0.15709 -0.06296 -4.92745 -5.34866 -5.43617 -5.31128 -4.52943 -4.44438
510.00000 -999.00000 1.18128 0.14433 -0.15009 -5.03733 -5.38114 -5.46995 -5.34887 -4.64047 -4.50411
520.00000 -999.00000 1.17211 0.16843 -0.11969 -4.98501 -5.42859 -5.55687 -5.43698 -4.58545 -4.54965
530.00000 -999.00000 1.18781 0.16650 -0.07256 -5.11714 -5.46575 -5.57688 -5.46198 -4.72013 -4.60761
540.00000 -999.00000 1.22675 0.16034 -0.11211 -5.10016 -5.52134 -5.61524 -5.52687 -4.70057 -4.63626
550.00000 -999.00000 1.14989 0.14758 -0.11160 -5.20098 -5.54745 -5.66771 -5.54524 -4.80197 -4.70118
560.00000 -999.00000 1.15056 0.14687 -0.10118 -5.24357 -5.59003 -5.68544 -5.60885 -4.84475 -4.73817
570.00000 -999.00000 1.23930 0.17599 -0.10779 -5.28614 -5.61909 -5.72333 -5.65124 -4.88871 -4.75425
580.00000 -999.00000 1.21392 0.15275 -0.10109 -5.36411 -5.64406 -5.75330 -5.69314 -4.96336 -4.78254
590.00000 -999.00000 1.14138 0.13877 -0.10450 -5.38040 -5.71958 -5.79333 -5.72602 -4.97987 -4.85309
600.00000 -999.00000 1.18959 0.15988 -0.10513 -5.47269 -5.74087 -5.85688 -5.82740 -5.07528 -4.91683
610.00000 -999.00000 1.23961 0.16259 -0.10878 -5.55276 -5.80367 -5.90374 -5.84777 -5.15604 -5.00557
620.00000 -999.00000 1.19586 0.14948 -0.10559 -5.58146 -5.85649 -5.93634 -5.91823 -5.18008 -5.01977
630.00000 -999.00000 1.17062 0.14663 -0.09857 -5.72750 -5.90374 -5.96758 -5.92894 -5.32529 -5.13367
640.00000 -999.00000 1.21124 0.15783 -0.11101 -5.63828 -5.92146 -6.03267 -6.04145 -5.24198 -5.17492
650.00000 -999.00000 1.22965 0.15852 -0.11239 -5.80592 -5.97526 -6.03487 -6.02140 -5.41424 -5.20602
660.00000 -999.00000 1.20198 0.15091 -0.10123 -5.76987 -5.98092 -6.07516 -6.09155 -5.36420 -5.22846
670.00000 -999.00000 1.19386 0.14989 -0.10414 -5.84894 -6.04192 -6.10946 -6.09824 -5.44862 -5.27843
680.00000 -999.00000 1.22159 0.15717 -0.11548 -5.86799 -6.05788 -6.12058 -6.16210 -5.47574 -5.30994
690.00000 -999.00000 1.22971 0.15792 -0.10954 -5.95616 -6.08319 -6.16480 -6.17778 -5.56269 -5.35513
700.00000 -999.00000 1.21161 0.15080 -0.10244 -5.98855 -6.10834 -6.17769 -6.22449 -5.58074 -5.35417
710.00000 -999.00000 1.20797 0.15233 -0.11120 -6.08281 -6.15179 -6.19684 -6.22292 -5.68328 -5.43548
720.00000 -999.00000 1.23063 0.15784 -0.11436 -5.99282 -6.16322 -6.23425 -6.31893 -5.60211 -5.47641
730.00000 -999.00000 1.23334 0.15571 -0.10780 -6.26224 -6.17359 -6.23640 -6.29896 -5.86706 -5.46715
740.00000 -999.00000 1.21421 0.15183 -0.10780 -6.10048 -6.20978 -6.27791 -6.33830 -5.69185 -5.49316
750.00000 -999.00000 1.22295 0.15417 -0.11308 -6.28480 -6.24573 -6.28898 -6.37053 -5.90144 -5.52485
