ZONE T= TC1 <greek>a<\greek> = 10<math>0<\math>"
 816000 20.739640   1.213626 0.147618 -0.106748 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 817000 20.765989   1.214200 0.147922 -0.107132 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 818000 20.791355   1.212941 0.148097 -0.106992 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 819000 20.816363   1.212004 0.147906 -0.107261 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 820000 20.841819   1.212346 0.147211 -0.106874 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 821000 20.867631   1.213064 0.146915 -0.106586 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 822000 20.892819   1.212289 0.146775 -0.106426 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 823000 20.918453   1.211483 0.147136 -0.106356 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 824000 20.943193   1.210604 0.147150 -0.106726 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 825000 20.968559   1.210124 0.146905 -0.106390 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 826000 20.993211   1.210064 0.146867 -0.105716 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 827000 21.018666   1.210861 0.146936 -0.105090 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 828000 21.043586   1.210140 0.147517 -0.105179 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 829000 21.068684   1.210022 0.147860 -0.105665 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 830000 21.095121   1.210922 0.147835 -0.105326 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 831000 21.120041   1.211977 0.147789 -0.104970 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 832000 21.144692   1.213021 0.148242 -0.105589 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 833000 21.168808   1.214395 0.148597 -0.106260 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 834000 21.194352   1.214711 0.148968 -0.107037 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 835000 21.218379   1.215172 0.149486 -0.107881 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 836000 21.243566   1.216029 0.149647 -0.108237 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 837000 21.268396   1.215898 0.149578 -0.107860 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 838000 21.293315   1.215203 0.149580 -0.108020 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 839000 21.318146   1.215876 0.149490 -0.107700 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 840000 21.342708   1.217141 0.149331 -0.107448 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 841000 21.367181   1.217466 0.149324 -0.108078 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 842000 21.392725   1.217237 0.149868 -0.108635 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 843000 21.417466   1.217700 0.149940 -0.108821 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 844000 21.442832   1.217645 0.149770 -0.108902 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 845000 21.467394   1.217373 0.149799 -0.108963 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 846000 21.492760   1.217291 0.149294 -0.108639 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 847000 21.518662   1.216267 0.149049 -0.107256 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 848000 21.543581   1.215846 0.149547 -0.107505 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 849000 21.569126   1.215533 0.149487 -0.107714 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 850000 21.594403   1.215036 0.149067 -0.107500 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 851000 21.618250   1.214695 0.148844 -0.108105 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 852000 21.643438   1.215719 0.148759 -0.107391 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 853000 21.669071   1.216423 0.148708 -0.107656 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 854000 21.693902   1.216658 0.148832 -0.108035 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 855000 21.719446   1.216680 0.148921 -0.108579 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 856000 21.744901   1.216726 0.149257 -0.108461 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 857000 21.769642   1.217187 0.149071 -0.108152 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 858000 21.794830   1.217374 0.149144 -0.108217 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 859000 21.817873   1.217401 0.149207 -0.107937 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 860000 21.843775   1.217145 0.148985 -0.107756 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 861000 21.868159   1.217826 0.149120 -0.107298 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 862000 21.894418   1.218075 0.149219 -0.107924 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 863000 21.920856   1.218647 0.149862 -0.107968 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 864000 21.946579   1.218329 0.149832 -0.108193 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 865000 21.970873   1.217361 0.149542 -0.107673 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 866000 21.996328   1.217217 0.149389 -0.107020 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 867000 22.022766   1.216980 0.149489 -0.107431 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 868000 22.048311   1.217006 0.149126 -0.107195 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 869000 22.073855   1.217513 0.148628 -0.106647 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 870000 22.098596   1.216758 0.148806 -0.106664 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 871000 22.123873   1.216638 0.149054 -0.107728 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 872000 22.149507   1.216512 0.149011 -0.107756 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 873000 22.174337   1.215417 0.149123 -0.107829 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 874000 22.199971   1.215245 0.149018 -0.108285 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 875000 22.225694   1.216234 0.149077 -0.107906 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 876000 22.251328   1.216721 0.149499 -0.107667 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 877000 22.275176   1.216789 0.149656 -0.107155 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 878000 22.301792   1.216697 0.149690 -0.107204 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 879000 22.326443   1.217759 0.149610 -0.107595 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 880000 22.352077   1.217711 0.149610 -0.108111 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 881000 22.377979   1.217968 0.150041 -0.107996 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 882000 22.403613   1.218264 0.149928 -0.108401 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 883000 22.429515   1.218853 0.149612 -0.109390 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
 884000 22.454702   1.219823 0.149621 -0.109479 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
