    3360	0.00672		1.021116764	0.19646504	-0.132863303		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    3480	0.00696		1.026648631	0.192506054	-0.126181763		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    3600	0.0072		1.0388949	0.193062416	-0.12356572		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    3720	0.00744		1.032556686	0.19312095	-0.119126289		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    3840	0.00768		1.038946087	0.194393109	-0.11763301		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    3960	0.00792		1.035343318	0.19082878	-0.11529456		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4080	0.00816		1.03336868	0.190965726	-0.114245156		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4200	0.0084		1.03642006	0.188614271	-0.113156967		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4320	0.00864		1.035449171	0.189422298	-0.11493944		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4440	0.00888		1.037077223	0.187998551	-0.113775894		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4560	0.00912		1.036136487	0.186764176	-0.109445268		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4680	0.00936		1.044690025	0.186593025	-0.110399902		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4800	0.0096		1.046975348	0.185882249	-0.109807551		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    4920	0.00984		1.043652137	0.186204465	-0.107868071		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5040	0.01008		1.051199617	0.184999136	-0.110086275		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5160	0.01032		1.052449718	0.184594754	-0.110053925		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5280	0.01056		1.052128316	0.180168546	-0.108227612		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5400	0.0108		1.057967087	0.182727991	-0.109233643		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5520	0.01104		1.061716106	0.182215327	-0.111475579		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5640	0.01128		1.060762531	0.179284125	-0.107319647		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5760	0.01152		1.063507557	0.179091827	-0.107355541		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    5880	0.01176		1.070891223	0.179445348	-0.110495442		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6000	0.012		1.071514087	0.178945205	-0.107053521		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6120	0.01224		1.067081335	0.177420263	-0.104054924		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6240	0.01248		1.070573251	0.177095586	-0.108464496		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6360	0.01272		1.074420492	0.176923621	-0.111017378		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6480	0.01296		1.070684253	0.176162448	-0.106098994		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6600	0.0132		1.066139075	0.174658811	-0.102443616		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6720	0.01344		1.069277661	0.173568182	-0.104167232		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6840	0.01368		1.073077412	0.173208847	-0.106037044		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    6960	0.01392		1.074052043	0.173154081	-0.105164397		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7080	0.01416		1.072431839	0.173118826	-0.101941733		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7200	0.0144		1.070660778	0.170794948	-0.098549934		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7320	0.01464		1.074265448	0.169490653	-0.098053068		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7440	0.01488		1.079466281	0.170333873	-0.100563246		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7560	0.01512		1.082416757	0.171015583	-0.101986479		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7680	0.01536		1.081590576	0.169608718	-0.10044534		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7800	0.0156		1.081959906	0.169303984	-0.099652168		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    7920	0.01584		1.085506945	0.170077046	-0.10192217		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
    8040	0.01608		1.089443926	0.168973168	-0.103342123		-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
