     56   -999    0.8234717789  0.1197061342 -0.0280525330    5.417749e-06  5.227987e-05  2.091804e-05  3.317518e-05  1.085926e-05  1.762308e-03 
     57   -999    0.8269299156  0.1199430556 -0.0290321766    5.396604e-06  5.224387e-05  2.135548e-05  3.333496e-05  1.076076e-05  1.814263e-03 
     58   -999    0.8308491018  0.1202086391 -0.0302098806    5.347603e-06  5.216347e-05  2.180177e-05  3.351967e-05  1.067079e-05  1.890457e-03 
     59   -999    0.8353346687  0.1204957631 -0.0314734439    5.301852e-06  5.208620e-05  2.261697e-05  3.405308e-05  1.063337e-05  2.004874e-03 
     60   -999    0.8404358694  0.1207548719 -0.0327179073    5.262804e-06  5.203639e-05  2.415501e-05  3.538862e-05  1.065684e-05  2.178650e-03 
     61   -999    0.8459756684  0.1208423514 -0.0338053978    4.667845e-06  4.762301e-05  2.265118e-05  3.418452e-05  9.418716e-06  2.547888e-03 
     62   -999    0.8520426000  0.1209456082 -0.0349664117    4.203703e-06  4.294495e-05  2.439212e-05  3.610097e-05  8.661347e-06  2.942876e-03 
     63   -999    0.8587618034  0.1211333265 -0.0362637376    3.766375e-06  3.821261e-05  2.696098e-05  3.953121e-05  7.946016e-06  3.357219e-04 
     64   -999    0.8661900050  0.1214324430 -0.0376769212    3.461415e-06  3.393545e-05  2.829061e-05  4.196655e-05  7.405994e-06  3.828177e-04 
     65   -999    0.8747582819  0.1218482431 -0.0392578199    3.406575e-06  3.051338e-05  2.700529e-05  4.111251e-05  7.201104e-06  4.395949e-04 
     66   -999    0.8849152839  0.1225150515 -0.0410268350    4.073815e-06  3.459657e-05  3.256642e-05  4.793127e-05  8.348793e-06  5.285005e-04 
     67   -999    0.8967927526  0.1232155148 -0.0426185620    5.333745e-06  4.354481e-05  3.925092e-05  5.704269e-05  1.061251e-05  6.636434e-04 
     68   -999    0.9108010627  0.1239752273 -0.0439042588    6.704089e-06  5.605766e-05  4.489398e-05  6.553404e-05  1.338585e-05  7.848671e-04 
     69   -999    0.9275389760  0.1248555709 -0.0449063209    7.395556e-06  6.610050e-05  4.685135e-05  7.008463e-05  1.529939e-05  8.248803e-04 
     70   -999    0.9479127370  0.1259108288 -0.0461144351    7.194776e-06  6.902595e-05  4.508404e-05  6.952533e-05  1.558231e-05  7.692003e-04 
     71   -999    0.9479127370  0.1259108288 -0.0461144351    7.194776e-06  6.902595e-05  4.508404e-05  6.952533e-05  1.558231e-05  7.692003e-04 
     72   -999    0.9505452682  0.1260476235 -0.0462893500    6.427766e-06  6.606295e-05  3.912323e-05  6.237673e-05  1.383704e-05  7.070144e-04 
